"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 285 488";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 488";"B";"2024";"Métropole";"L1ERJUCL000Y116";"Cyclo";"2"
"67 285 490";"A";"2024";"Métropole";"LKW1AN40C253";"Moto lourde";"15"
"67 285 491";"A";"2024";"Métropole";"M10PGTVP129C898";"VT";"2"
"67 285 491";"B";"2024";"Métropole";"L3EPGTML2017052";"Moto légère";"1"
"67 285 492";"A";"2024";"Métropole";"N/A";"VU";"4"
"67 285 493";"A";"2024";"Métropole";"N/A";"Indéterminable";"N/A"
"67 285 494";"A";"2024";"Métropole";"L3EZGSML000D106";"Moto légère";"4"
"67 285 494";"B";"2024";"Métropole";"M10VWGVPT81B692";"VT";"4"
"67 285 495";"A";"2024";"Métropole";"MPE1111K9248";"VT";"17"
"67 285 495";"B";"2024";"Métropole";"M10NSSVP0409648";"VT";"4"
"67 285 495";"C";"2024";"Métropole";"M10PGTVP049M212";"VT";"7"
"67 285 496";"A";"2024";"Métropole";"L3EHNDML0011166";"Moto légère";"3"
"67 285 496";"B";"2024";"Métropole";"M10PGTVP082V903";"VT";"4"
"67 285 497";"A";"2024";"Métropole";"M10RENVPE01J421";"VT";"0"
"67 285 498";"A";"2024";"Métropole";"N/A";"Cyclo";"1"
"67 285 499";"A";"2024";"Métropole";"MFT1011HT929";"VT";"17"
"67 285 500";"A";"2024";"Métropole";"MPE5211TP268";"VT";"17"
"67 285 501";"A";"2024";"Métropole";"M10FRDVP337R623";"VT";"4"
"67 285 501";"B";"2024";"Métropole";"M10MAZVP003P651";"VT";"0"
"67 285 502";"A";"2024";"Métropole";"M10VWGVPT818689";"VT";"4"
"67 285 503";"A";"2024";"Métropole";"N30VLVTRD05Y827";"PL";"8"
"67 285 504";"A";"2024";"Métropole";"WBAWD510X0PW172";"VT";"17"
"67 285 505";"A";"2024";"Métropole";"L3EPGTML069J135";"Moto légère";"4"
"67 285 505";"B";"2024";"Métropole";" KNABX512AET642";"VT";"10"
"67 285 506";"A";"2024";"Métropole";"N/A";"VT";"6"
"67 285 507";"A";"2024";"Métropole";"M10PGTVP0004498";"VT";"13"
"67 285 508";"B";"2024";"Métropole";"M10JTOVP060F482";"VT";"0"
"67 285 509";"A";"2024";"Métropole";"MVW51J2CFB80";"VT";"15"
"67 285 510";"A";"2024";"Métropole";"M10CTRVP135Z820";"VT";"2"
"67 285 510";"B";"2024";"Métropole";" M10PELVP000509";"VT";"14"
"67 285 510";"C";"2024";"Métropole";"M10VWGVPD647121";"VT";"10"
"67 285 511";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 285 512";"A";"2024";"Métropole";"MRE1312EB460";"VT";"20"
"67 285 513";"A";"2024";"Métropole";"M10RENVP382F787";"VT";"9"
"67 285 513";"B";"2024";"Métropole";"MPE5512PK006";"VT";"16"
"67 285 514";"A";"2024";"Métropole";"M10FATVP0832052";"VT";"7"
"67 285 515";"A";"2024";"Métropole";"M10RENVPD624437";"VT";"1"
"67 285 516";"A";"2024";"Métropole";"M10RENVP540R119";"VT";"7"
"67 285 517";"A";"2024";"Métropole";"L3EYAMM1001V070";"Moto lourde";"0"
"67 285 518";"A";"2024";"Métropole";"M10CTRVP043Y947";"VT";"5"
"67 285 519";"A";"2024";"Métropole";"MHY5222Y4660";"VT";"14"
"67 285 519";"B";"2024";"Métropole";"M10RENVP538X419";"VT";"7"
"67 285 520";"A";"2024";"Métropole";"L6ECTR4M192U287";"Autres";"0"
"67 285 521";"A";"2024";"Métropole";"L3EKTMML000C221";"Moto légère";"6"
"67 285 521";"B";"2024";"Métropole";"M10RENVP0092335";"VT";"11"
"67 285 522";"A";"2024";"Métropole";"N10FATCT033E815";"VU";"8"
"67 285 522";"B";"2024";"Métropole";"M10CTRVP041V037";"VT";"8"
"67 285 522";"C";"2024";"Métropole";"M10RENVPA51H710";"VT";"4"
"67 285 524";"A";"2024";"Métropole";"M10BMWVP0007700";"VT";"14"
"67 285 525";"A";"2024";"Métropole";"MPE5212TV273";"VT";"17"
"67 285 526";"A";"2024";"Métropole";"M1GBMWVP002Y454";"VT";"13"
"67 285 527";"A";"2024";"Métropole";"MRE1112EL648";"VT";"17"
"67 285 528";"A";"2024";"Métropole";"M10CTRVP000B155";"VT";"13"
"67 285 529";"A";"2024";"Métropole";"M10RENVP603G725";"VT";"5"
"67 285 529";"B";"2024";"Métropole";"L3EKTMM1000R219";"Moto lourde";"3"
"67 285 530";"A";"2024";"Métropole";"MVW51E2CLE97";"VT";"16"
"67 285 532";"A";"2024";"Métropole";"M10FRDVP001D097";"VT";"13"
"67 285 533";"A";"2024";"Métropole";"MPE1312MQ047";"VT";"19"
"67 285 534";"A";"2024";"Métropole";"M10RENVPA394594";"VT";"4"
"67 285 534";"B";"2024";"Métropole";"MSE5141GV483";"VT";"15"
"67 285 535";"A";"2024";"Métropole";"N/A";"VT";"12"
"67 285 536";"A";"2024";"Métropole";"M10RENVP376L835";"VT";"9"
"67 285 536";"B";"2024";"Métropole";"M10PGTVP000V101";"VT";"14"
"67 285 537";"A";"2024";"Métropole";"MPE5011TR316";"VT";"14"
"67 285 538";"A";"2024";"Métropole";"MRE1326A3059";"VT";"18"
"67 285 538";"B";"2024";"Métropole";"L3EBMWM1069V075";"Moto lourde";"N/A"
"67 285 539";"A";"2024";"Métropole";"N/A";"VU";"6"
"67 285 539";"B";"2024";"Métropole";"NMTDM26R00R0152";"VT";"9"
"67 285 540";"A";"2024";"Métropole";"MRE1402C5871";"VT";"20"
"67 285 540";"B";"2024";"Métropole";"L3EYAMM2000C924";"Moto lourde";"2"
"67 285 541";"A";"2024";"Métropole";"N/A";"VT";"30"
"67 285 541";"B";"2024";"Métropole";"M10JT0VP012J099";"VT";"8"
"67 285 542";"A";"2024";"Métropole";"M10FRDVP380W754";"VT";"4"
"67 285 543";"A";"2024";"Métropole";"M10RENVP003L845";"VT";"13"
"67 285 544";"A";"2024";"Métropole";"N/A";"VT";"19"
"67 285 544";"B";"2024";"Métropole";"N/A";"VT";"5"
"67 285 545";"A";"2024";"Métropole";"LIEPGGCL001Z207";"Cyclo";"1"
"67 285 545";"B";"2024";"Métropole";"M10PGTVP006E186";"VT";"10"
"67 285 546";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 285 546";"B";"2024";"Métropole";"N/A";"VT";"2"
"67 285 547";"B";"2024";"Métropole";"M10VWGVP018N127";"VT";"12"
"67 285 548";"A";"2024";"Métropole";"VF37AKDX2302173";"VT";"30"
"67 285 549";"A";"2024";"Métropole";"N/A";"VT";"8"
"67 285 549";"B";"2024";"Métropole";"N/A";"Moto légère";"20"
"67 285 550";"A";"2024";"Métropole";"MVW55J6BK070";"VT";"19"
"67 285 551";"A";"2024";"Métropole";"M10MN1VP012Y698";"VT";"1"
"67 285 552";"A";"2024";"Métropole";"MPL5575H1691";"VT";"20"
"67 285 553";"A";"2024";"Métropole";"N/A";"VT";"1"
"67 285 554";"A";"2024";"Métropole";"M10NSSVP000H685";"VT";"13"
"67 285 554";"B";"2024";"Métropole";"M10PGTVP036C833";"VT";"9"
"67 285 555";"A";"2024";"DOM";"M10RENVP000P525";"VT";"14"
"67 285 555";"B";"2024";"DOM";"N/A";"Cyclo";"N/A"
"67 285 556";"A";"2024";"Métropole";"MVW004AKU231";"VT";"26"
"67 285 556";"B";"2024";"Métropole";"LYM19L40U159";"Moto lourde";"18"
"67 285 557";"B";"2024";"DOM";"MJT2501BV719";"VT";"24"
"67 285 557";"C";"2024";"DOM";"M10PGTVP0448882";"VT";"5"
"67 285 557";"Z";"2024";"DOM";"M10CTRVP000N652";"VU";"12"
"67 285 559";"A";"2024";"Métropole";"M10FATVP0832052";"VT";"7"
"67 285 560";"A";"2024";"Métropole";"MVW11T2CS047";"VT";"17"
"67 285 561";"A";"2024";"Métropole";"MCT1001BK509";"VT";"23"
"67 285 561";"B";"2024";"Métropole";"METCA4100L00142";"Cyclo";"3"
"67 285 562";"A";"2024";"Métropole";"N/A";"PL";"2"
"67 285 562";"B";"2024";"Métropole";"M10PGTVP102T457";"VT";"2"
"67 285 562";"C";"2024";"Métropole";"M10FRDVP4678158";"VT";"1"
"67 285 563";"A";"2024";"Métropole";"M10PGTVP001A054";"VT";"12"
"67 285 563";"B";"2024";"Métropole";"LKW18L40U009";"Moto lourde";"22"
"67 285 564";"A";"2024";"Métropole";"M10CTRVP000B155";"VT";"13"
"67 285 564";"B";"2024";"Métropole";"MFD52G2YA709";"VT";"14"
"67 285 565";"B";"2024";"Métropole";"L1EPGTCL071L836";"Cyclo";"4"
"67 285 566";"A";"2024";"Métropole";"MPE5302M6828";"VT";"20"
"67 285 567";"B";"2024";"Métropole";"L3EYAMM1000J701";"Moto lourde";"6"
"67 285 567";"Z";"2024";"Métropole";"M10PGTVP009E244";"VT";"10"
"67 285 568";"A";"2024";"Métropole";"L3EHNDML001B201";"Moto légère";"0"
"67 285 569";"A";"2024";"Métropole";"L5EPGGTM001P132";"Moto lourde";"2"
"67 285 569";"B";"2024";"Métropole";"M30ARZTCC952146";"TC";"2"
"67 285 570";"A";"2024";"Métropole";"N10RENCT558A603";"VU";"5"
"67 285 570";"B";"2024";"Métropole";"MJT1212RU186";"VT";"23"
"67 285 571";"A";"2024";"Métropole";" VJ1PS09D100002";"TC";"14"
"67 285 572";"A";"2024";"Métropole";"M10SUZVP0013340";"VT";"0"
"67 285 572";"B";"2024";"Métropole";"N/A";"VU";"13"
"67 285 573";"A";"2024";"Métropole";"M10FATVP000G368";"VT";"14"
"67 285 573";"B";"2024";"Métropole";"N/A";"Autres";"6"
"67 285 574";"A";"2024";"Métropole";"M10CTRVP051B104";"VT";"6"
"67 285 574";"B";"2024";"Métropole";"M10VLVVPC74R464";"VT";"7"
"67 285 575";"A";"2024";"Métropole";"MCT5002PC678";"VT";"19"
"67 285 576";"A";"2024";"Métropole";"LSY92E207207";"Moto légère";"15"
"67 285 576";"B";"2024";"Métropole";"N/A";"PL";"11"
"67 285 577";"A";"2024";"Métropole";"M10RENVPD93E964";"VT";"1"
"67 285 577";"B";"2024";"Métropole";" M10CTRVP039262";"VT";"7"
"67 285 578";"A";"2024";"Métropole";"LKW17L40Y208";"Moto lourde";"16"
"67 285 579";"A";"2024";"Métropole";"LJS1AN405385";"Moto lourde";"12"
"67 285 579";"B";"2024";"Métropole";"MCT5316V6106";"VT";"16"
"67 285 580";"A";"2024";"Métropole";"M10VWGVP7320274";"VT";"10"
"67 285 581";"A";"2024";"Métropole";"N/A";"PL";"8"
"67 285 581";"B";"2024";"Métropole";"N/A";"VU";"4"
"67 285 581";"C";"2024";"Métropole";"N/A";"VT";"12"
"67 285 581";"D";"2024";"Métropole";"N/A";"VT";"13"
"67 285 581";"E";"2024";"Métropole";"N/A";"VU";"2"
"67 285 583";"A";"2024";"Métropole";"MJT6562BT866";"VT";"16"
"67 285 584";"A";"2024";"Métropole";"N10RENCT5201535";"VU";"7"
"67 285 585";"A";"2024";"Métropole";"N/A";"Moto lourde";"N/A"
"67 285 586";"A";"2024";"Métropole";"MPE5214T6632";"VT";"15"
"67 285 586";"B";"2024";"Métropole";"M10NSSVP027D108";"VT";"8"
"67 285 587";"A";"2024";"Métropole";"N/A";"PL";"17"
"67 285 587";"B";"2024";"Métropole";" 	M10HMCVP00074";"VT";"12"
"67 285 588";"A";"2024";"Métropole";"L1EPGTCL0112550";"Cyclo";"7"
"67 285 589";"A";"2024";"Métropole";"M10VWGVPZ42G051";"VT";"1"
"67 285 590";"A";"2024";"Métropole";"M10MCZVPPU4K773";"VT";"5"
"67 285 590";"B";"2024";"Métropole";"M30ARZTCJ539091";"TC";"0"
"67 285 591";"A";"2024";"Métropole";"N/A";"Cyclo";"N/A"
"67 285 592";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 285 594";"A";"2024";"Métropole";"M10PGTVP071P847";"VT";"4"
"67 285 595";"A";"2024";"Métropole";"VF7FCNFUC285987";"VT";"18"
"67 285 596";"A";"2024";"Métropole";"N/A";"VT";"2"
"67 285 597";"A";"2024";"Métropole";"N/A";"VT";"20"
"67 285 597";"B";"2024";"Métropole";"N/A";"VT";"3"
"67 285 598";"A";"2024";"Métropole";"M10VLVVP0002156";"VT";"13"
"67 285 598";"B";"2024";"Métropole";"N/A";"VT";"18"
"67 285 601";"A";"2024";"Métropole";"wvwzzz1kzbp0998";"VT";"12"
"67 285 601";"B";"2024";"Métropole";"L3EHNDM2001P197";"Moto lourde";"0"
"67 285 603";"A";"2024";"DOM";"N/A";"Autres";"14"
"67 285 604";"A";"2024";"Métropole";"M10BMWVP029T280";"VT";"8"
"67 285 605";"A";"2024";"Métropole";"M10VWGVPS59A953";"VT";"5"
"67 285 605";"B";"2024";"Métropole";"MPE5212VB542";"VT";"15"
"67 285 606";"A";"2024";"DOM";"M10CTRVP175V388";"VT";"1"
"67 285 606";"B";"2024";"DOM";"M10HMCVP002G042";"VT";"5"
"67 285 607";"A";"2024";"Métropole";"M10PGTVP0045398";"VT";"11"
"67 285 608";"A";"2024";"Métropole";"M10FATVP2834339";"VT";"1"
"67 285 608";"B";"2024";"Métropole";"N30RENTR3277190";"PL";"10"
"67 285 609";"A";"2024";"Métropole";"0M10JT0VP012N07";"VT";"8"
"67 285 610";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 285 610";"B";"2024";"Métropole";"LGL11C100092";"Cyclo";"13"
"67 285 611";"A";"2024";"Métropole";"M10RENVP0011306";"VT";"13"
"67 285 612";"A";"2024";"Métropole";"M10VWGVP021F188";"VT";"11"
"67 285 612";"B";"2024";"Métropole";"M10MC3VPYU4U601";"VT";"0"
"67 285 613";"A";"2024";"Métropole";"N/A";"VU";"N/A"
"67 285 614";"A";"2024";"Métropole";"M10RENVP469W074";"VT";"7"
"67 285 616";"A";"2024";"Métropole";"M10FATVP001P084";"VT";"12"
"67 285 617";"A";"2024";"Métropole";"M10TSLVP0002743";"VT";"2"
"67 285 617";"B";"2024";"Métropole";"MRE000ALE959";"VT";"26"
"67 285 618";"A";"2024";"Métropole";"M10VWGVP0814383";"VT";"10"
"67 285 618";"B";"2024";"Métropole";"M10RENVP001P196";"VT";"13"
"67 285 619";"A";"2024";"Métropole";"M10CTRVP043A959";"VT";"7"
"67 285 620";"A";"2024";"Métropole";"N/A";"VT";"26"
"67 285 621";"A";"2024";"Métropole";"M10RENVP491K223";"VT";"7"
"67 285 621";"B";"2024";"Métropole";"L3EKWAM10008307";"Moto lourde";"6"
"67 285 622";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 622";"B";"2024";"Métropole";"LGG94J70T642";"Moto lourde";"12"
"67 285 623";"A";"2024";"Métropole";"N10MCZCTWZ3W020";"VU";"3"
"67 285 624";"A";"2024";"Métropole";"M10RENVP603N732";"VT";"5"
"67 285 624";"B";"2024";"Métropole";"M10AUDVP059M898";"VT";"3"
"67 285 624";"C";"2024";"Métropole";"N/A";"VT";"16"
"67 285 624";"D";"2024";"Métropole";"N10RENCT376E922";"VU";"8"
"67 285 625";"A";"2024";"Métropole";"L3EYAMM10016081";"Moto lourde";"2"
"67 285 625";"B";"2024";"Métropole";"VF1VB0005694389";"VU";"1"
"67 285 626";"A";"2024";"Métropole";"VF3XSRHKH641182";"VU";"16"
"67 285 626";"B";"2024";"Métropole";"M10SMTVP000K203";"VT";"7"
"67 285 627";"A";"2024";"Métropole";"M10RENVPA682044";"VT";"3"
"67 285 628";"A";"2024";"DOM";"M10RENVP382C784";"VT";"9"
"67 285 629";"A";"2024";"DOM";"M10PELVP450K861";"VT";"5"
"67 285 629";"B";"2024";"DOM";"N/A";"Moto lourde";"16"
"67 285 630";"A";"2024";"DOM";"N/A";"PL";"31"
"67 285 630";"B";"2024";"DOM";"N/A";"VT";"15"
"67 285 631";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 285 632";"A";"2024";"DOM";"MRE1202AZ657";"VT";"23"
"67 285 632";"B";"2024";"DOM";"M10VWGVPU79Z223";"VT";"4"
"67 285 632";"C";"2024";"DOM";"M10PGTVP046J053";"VT";"6"
"67 285 633";"A";"2024";"DOM";"LYM92E20V267";"Moto légère";"14"
"67 285 633";"B";"2024";"DOM";"L3EHNDM2000Y826";"Moto lourde";"6"
"67 285 634";"A";"2024";"Métropole";"MCT5002PC678";"VT";"20"
"67 285 634";"B";"2024";"Métropole";"N/A";"Cyclo";"11"
"67 285 635";"A";"2024";"DOM";"M10K1AVP0012570";"VT";"10"
"67 285 635";"B";"2024";"DOM";"N/A";"VT";"N/A"
"67 285 636";"A";"2024";"Métropole";"MAL5401PW891";"VT";"13"
"67 285 637";"A";"2024";"Métropole";"L1EPGTCL125G317";"Cyclo";"N/A"
"67 285 638";"B";"2024";"Métropole";"R00BE2NF5SA02A5";"VT";"4"
"67 285 639";"A";"2024";"Métropole";"M10BMWWP019R798";"VT";"9"
"67 285 639";"B";"2024";"Métropole";"JS1B12121001015";"Moto lourde";"14"
"67 285 640";"A";"2024";"Métropole";"MRE5531AS704";"VT";"14"
"67 285 640";"Z";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 641";"A";"2024";"Métropole";" 	M10CTRVP00566";"VT";"10"
"67 285 641";"B";"2024";"Métropole";" 	L3EYAMM100160";"Moto lourde";"1"
"67 285 642";"A";"2024";"Métropole";"L1ELLSCL0002004";"Cyclo";"N/A"
"67 285 643";"A";"2024";"Métropole";"M10FRDVP556J564";"VT";"0"
"67 285 643";"B";"2024";"Métropole";"M10MCDVPGE00768";"VT";"9"
"67 285 644";"A";"2024";"Métropole";"L3EYAMM1000J931";"Moto lourde";"3"
"67 285 644";"B";"2024";"Métropole";"MBM5544NG574";"VT";"16"
"67 285 646";"A";"2024";"Métropole";"L5EPGGTM000P364";"Moto lourde";"10"
"67 285 648";"A";"2024";"Métropole";" L3EFWYML000900";"Moto légère";"3"
"67 285 649";"A";"2024";"Métropole";"M10CPFVP001P305";"VT";"0"
"67 285 650";"A";"2024";"Métropole";"N/A";"VT";"7"
"67 285 650";"B";"2024";"Métropole";"N/A";"VT";"12"
"67 285 651";"A";"2024";"Métropole";"MAU56H2GP306";"VT";"N/A"
"67 285 651";"B";"2024";"Métropole";"LYM95K40C465";"Moto lourde";"N/A"
"67 285 652";"A";"2024";"Métropole";"L3EPGTML177Z661";"Moto légère";"0"
"67 285 652";"B";"2024";"Métropole";"N/A";"VT";"24"
"67 285 653";"A";"2024";"Métropole";"M10VWGVPM69U906";"VT";"7"
"67 285 653";"B";"2024";"Métropole";"M10DACVP0008925";"VT";"N/A"
"67 285 654";"A";"2024";"Métropole";"VF1CR2V0H476205";"VT";"2"
"67 285 655";"A";"2024";"Métropole";"MJN5226UB343";"VT";"15"
"67 285 656";"A";"2024";"Métropole";"MRE1426AY529";"VT";"17"
"67 285 657";"A";"2024";"Métropole";"M10PGTVP1255604";"VT";"2"
"67 285 658";"A";"2024";"Métropole";"N/A";"VT";"21"
"67 285 659";"A";"2024";"Métropole";"N/A";"Cyclo";"N/A"
"67 285 659";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 661";"Z";"2024";"Métropole";"M10RENVP000P525";"VT";"2"
"67 285 662";"A";"2024";"Métropole";"M10K1AVP002V817";"VT";"4"
"67 285 662";"B";"2024";"Métropole";"N/A";"VT";"14"
"67 285 663";"A";"2024";"Métropole";"N/A";"VT";"9"
"67 285 664";"A";"2024";"Métropole";"M10HMCVP002W313";"VT";"6"
"67 285 664";"B";"2024";"Métropole";"MMB53T4PK673";"VT";"17"
"67 285 665";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 666";"A";"2024";"Métropole";"N10PGTCT008N409";"VU";"9"
"67 285 668";"A";"2024";"Métropole";"WMAA91ZZ59C0185";"TC";"15"
"67 285 668";"B";"2024";"Métropole";"N10RENCT500R836";"VU";"6"
"67 285 668";"C";"2024";"Métropole";"N10PGTCT0016496";"VU";"11"
"67 285 669";"A";"2024";"Métropole";"MCT5202SY896";"VT";"N/A"
"67 285 670";"A";"2024";"Métropole";"M10DACVP001N224";"VT";"5"
"67 285 671";"A";"2024";"Métropole";"MPL5152HG718";"VT";"24"
"67 285 672";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 285 673";"A";"2024";"Métropole";"MBM5732CM734";"VT";"18"
"67 285 673";"B";"2024";"Métropole";"M10DACVP002K159";"VT";"1"
"67 285 674";"A";"2024";"Métropole";"N/A";"Moto lourde";"35"
"67 285 674";"B";"2024";"Métropole";"N10NSSCT048H221";"VU";"2"
"67 285 676";"A";"2024";"Métropole";"MPE5512PK006";"VT";"17"
"67 285 677";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 677";"B";"2024";"Métropole";"N/A";"PL";"13"
"67 285 678";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 285 678";"B";"2024";"Métropole";"MRE1001FY867";"VT";"22"
"67 285 679";"A";"2024";"Métropole";"MPE1412VB473";"VT";"15"
"67 285 679";"B";"2024";"Métropole";"M10VWGVPX388234";"VT";"2"
"67 285 680";"A";"2024";"Métropole";"L1EPGTCL125H318";"Cyclo";"0"
"67 285 680";"B";"2024";"Métropole";"M10RENVP3210894";"VT";"10"
"67 285 681";"A";"2024";"Métropole";"M10RENVP462R622";"VT";"7"
"67 285 682";"A";"2024";"Métropole";"N/A";"VU";"20"
"67 285 683";"A";"2024";"Métropole";"M10RENVP382D785";"VT";"9"
"67 285 683";"B";"2024";"Métropole";"M10RENVP4365371";"VT";"8"
"67 285 683";"C";"2024";"Métropole";"M10RENVP538X419";"VT";"6"
"67 285 683";"D";"2024";"Métropole";"M10MCZVP245R410";"VT";"7"
"67 285 684";"A";"2024";"Métropole";"L1EAPRCL0008575";"Cyclo";"0"
"67 285 685";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 687";"A";"2024";"Métropole";"L1EPGTCL076M347";"Cyclo";"4"
"67 285 689";"A";"2024";"Métropole";"MPL1562MJ758";"VT";"22"
"67 285 690";"A";"2024";"Métropole";"MMB89T4RV116";"VT";"17"
"67 285 691";"A";"2024";"Métropole";"MJT5234ED225";"VT";"21"
"67 285 692";"A";"2024";"Métropole";"L3EMGZM1000K829";"Moto lourde";"2"
"67 285 693";"A";"2024";"Métropole";"L3EYAMM2000H868";"Moto lourde";"4"
"67 285 694";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 285 695";"A";"2024";"Métropole";"M10RENVP538R412";"VT";"6"
"67 285 695";"B";"2024";"Métropole";"N/A";"Moto lourde";"26"
"67 285 696";"A";"2024";"Métropole";"M10DACVP0003496";"VT";"11"
"67 285 696";"B";"2024";"Métropole";"L3EYAMM1000P998";"Moto lourde";"3"
"67 285 697";"A";"2024";"Métropole";"N/A";"VU";"3"
"67 285 698";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 699";"A";"2024";"Métropole";"N10CTRCT0042006";"VU";"11"
"67 285 700";"A";"2024";"Métropole";"L3EKWAM1000P456";"Moto lourde";"0"
"67 285 700";"B";"2024";"Métropole";"M10NSSVP060M120";"VT";"0"
"67 285 701";"A";"2024";"Métropole";"L1EPGGCL000J263";"Cyclo";"7"
"67 285 703";"A";"2024";"Métropole";"N/A";"VU";"12"
"67 285 704";"A";"2024";"Métropole";"N10PGTCT077E281";"VU";"4"
"67 285 704";"B";"2024";"Métropole";"M1GMCWVP469M434";"VT";"4"
"67 285 705";"A";"2024";"Métropole";" M10CTRVP005Z58";"VT";"10"
"67 285 705";"B";"2024";"Métropole";"L3EPGGML0011126";"Moto légère";"3"
"67 285 707";"A";"2024";"Métropole";"M10PGTVP125M621";"VT";"1"
"67 285 708";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 709";"A";"2024";"Métropole";"  M10FRDVP254G4";"VT";"5"
"67 285 709";"B";"2024";"Métropole";"M10RENVP522D451";"VT";"6"
"67 285 710";"A";"2024";"Métropole";"L3EKTMM2000D338";"Moto lourde";"0"
"67 285 711";"A";"2024";"Métropole";"LIEPGGCL000A898";"Cyclo";"5"
"67 285 712";"A";"2024";"Métropole";"M10VWGVPY22D403";"VT";"1"
"67 285 712";"B";"2024";"Métropole";"M10VWGVP000C583";"VT";"13"
"67 285 713";"A";"2024";"Métropole";"L3EHNDM2000Y826";"Moto lourde";"13"
"67 285 713";"B";"2024";"Métropole";"L1EPGGCL0009351";"Cyclo";"6"
"67 285 714";"A";"2024";"Métropole";"M10FATVP174K464";"VT";"4"
"67 285 714";"B";"2024";"Métropole";"M30MCZTC537P518";"TC";"7"
"67 285 715";"A";"2024";"Métropole";"M10PELVP601U806";"VT";"5"
"67 285 716";"A";"2024";"Métropole";"M10MN1VP013K173";"VT";"1"
"67 285 716";"B";"2024";"Métropole";"M10DACVP0009696";"VT";"9"
"67 285 717";"A";"2024";"Métropole";"M10AUDVP01FF703";"VT";"7"
"67 285 718";"A";"2024";"Métropole";"MST1001DR360";"VT";"15"
"67 285 718";"B";"2024";"Métropole";"M10VWGVPH14Y864";"VT";"9"
"67 285 719";"A";"2024";"Métropole";"MPE5012KJ386";"VT";"16"
"67 285 720";"A";"2024";"Métropole";"L1EGBGCL000C005";"Cyclo";"2"
"67 285 720";"B";"2024";"Métropole";"MRE1102EV975";"VT";"21"
"67 285 720";"C";"2024";"Métropole";"MPE5312M0081";"VT";"19"
"67 285 721";"A";"2024";"Métropole";"M10AUDVP004P858";"VT";"12"
"67 285 722";"A";"2024";"Métropole";"XP7YGCEK4PB0796";"VT";"1"
"67 285 722";"B";"2024";"Métropole";"L1EYAMCL0008438";"Cyclo";"11"
"67 285 723";"A";"2024";"Métropole";"M10PGTVP056T309";"VT";"7"
"67 285 723";"B";"2024";"Métropole";"L1EFKYCL000P064";"Cyclo";"2"
"67 285 724";"A";"2024";"Métropole";"M10PGTVP048P287";"VT";"7"
"67 285 725";"A";"2024";"Métropole";"M10CTRVP0052590";"VT";"10"
"67 285 726";"A";"2024";"Métropole";"M10VWGVPAR2A787";"VT";"0"
"67 285 727";"A";"2024";"Métropole";"M10PGTVP037R325";"VT";"7"
"67 285 728";"A";"2024";"Métropole";"M10NSSVP006N563";"VT";"10"
"67 285 728";"B";"2024";"Métropole";"LDM12E20V051";"Moto légère";"15"
"67 285 729";"A";"2024";"Métropole";"M10RENVP5222440";"VT";"7"
"67 285 730";"A";"2024";"Métropole";"MRE5312AT919";"VT";"17"
"67 285 731";"A";"2024";"Métropole";"N/A";"Moto légère";"0"
